"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x18406265","x1103506949277011968",2019-03-07 04:05:33,"aborunda","@MCITLFrAphorism Carre’s feverish nonsense is nothing but a poorly written anti Semitic screed.  It is the Traditionalist version of the Protocols of the Elders of Zion.","Twitter for iPhone",152,"x1103491884423544832","x23703580","MCITLFrAphorism",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x23703580","MCITLFrAphorism","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aborunda/status/1103506949277011968","Alfredo Borunda","Chula Vista, CA","Catholic, dad, husband...that's all",,FALSE,251,1310,4,4512,2117,2008-12-27 10:53:12,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1472164391/Alfredo2_normal.jpg",,
"x216409641","x1103489705843273728",2019-03-07 02:57:02,"ads4youth","This gal has been very sick since Sunday afternoon (unusually for that matter). Running a high fever with terrible chills but no other apparent symptoms besides some nausea and indigestion. Finally had enough and... https://t.co/CmcWoeKRIq","Facebook",239,,,,FALSE,FALSE,0,0,,,"facebook.com/1375196123/pos…","https://t.co/CmcWoeKRIq","https://www.facebook.com/1375196123/posts/10218191910173950/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ads4youth/status/1103489705843273728","April Smith","Clermont, GA","Married mom of three kiddos; loves the Lord and my family; political beliefs are Bible based; pro-life, pro-marriage, etc.; against illegal immigration",,FALSE,131,543,7,2962,231,2010-11-16 17:04:27,FALSE,,,"en","https://pbs.twimg.com/profile_banners/216409641/1378398760","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/378800000415596685/1a0350baf43b9c36b4a00197ef85ca2b_normal.jpeg",,
"x1094803257669681152","x1103489268943634432",2019-03-07 02:55:18,"katdepazz","and it’s not getting any better , i have multiple medical issues that cause me to not be able to attend school which sucks cause i actually like it, i’m running a fever right now and i’m so drained and have been drained for a long time bc of my health and don’t seem to be getting","Twitter for iPhone",280,"x1103488787378782208","x1094803257669681152","katdepazz",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/katdepazz/status/1103489268943634432","kat","Indianapolis, IN","🇸🇻&🇩🇴.                                                         7teen",,FALSE,142,157,0,2788,3032,2019-02-11 03:40:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1094803257669681152/1551374364",,"http://pbs.twimg.com/profile_images/1099842909858418689/-ygAS3cf_normal.jpg",,
"x221477478","x1103487057521971200",2019-03-07 02:46:30,"inspiredcat","@SunnysideLaw well, I did enjoy some quite virtuous steamed veggies and chicken with brown rice. with the kombucha. my feverish body is craving the snickers with my sleepytime tea. going for it. maybe two. (they are minis.)","Twitter Web Client",209,"x1103479147450560513","x2333779200","SunnysideLaw",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x2333779200","SunnysideLaw","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/inspiredcat/status/1103487057521971200","Cat Moon","Franklin, TN","Be ignited, or be gone. #maryoliver |
I learn. I teach. Director of Innovation Design @poli_vls @vanderbiltlaw. | 5th gen lawyer. mom to teens. #humblecuriosity","https://t.co/CqzgXV1qaI",FALSE,3409,1469,126,14518,17886,2010-11-30 19:39:12,FALSE,"https://t.co/CqzgXV1qaI","http://legalproblemsolving.org","en","https://pbs.twimg.com/profile_banners/221477478/1432520235","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/602669867393683456/ZLAfOvep_normal.jpg",,
"x221477478","x1103096805481431047",2019-03-06 00:55:47,"inspiredcat","I am feverish so I'm going to respond to what I think your tweets should be. Apparently.","Twitter Web Client",88,"x1103093931229757440","x221477478","inspiredcat",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/inspiredcat/status/1103096805481431047","Cat Moon","Franklin, TN","Be ignited, or be gone. #maryoliver |
I learn. I teach. Director of Innovation Design @poli_vls @vanderbiltlaw. | 5th gen lawyer. mom to teens. #humblecuriosity","https://t.co/CqzgXV1qaI",FALSE,3409,1469,126,14518,17886,2010-11-30 19:39:12,FALSE,"https://t.co/CqzgXV1qaI","http://legalproblemsolving.org","en","https://pbs.twimg.com/profile_banners/221477478/1432520235","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/602669867393683456/ZLAfOvep_normal.jpg",,
"x1148676895","x1103475884122615808",2019-03-07 02:02:07,"WeKnowAviation","Drones pinpoint feverish livestock for antibiotic treatment https://t.co/0ISmFfhgTI","wonderland.fm",83,,,,FALSE,FALSE,0,0,,,"goo.gl/KjaeEU","https://t.co/0ISmFfhgTI","https://goo.gl/KjaeEU",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WeKnowAviation/status/1103475884122615808","WeKnowAviation","USA","Discover all about aviation: news, pics and articles.",,FALSE,13829,12041,238,37488,0,2013-02-04 18:00:38,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3207758589/807cfd01df2a24268ab8f17ebf0cd5e5_normal.png",,
"x531861595","x1103469142424793088",2019-03-07 01:35:19,"LSNewsSpot","Not gas: feverish #toddler diagnosed with #ovariancancer after mom says, 'something's... https://t.co/OiVYyVqZ1l","Twitter for Android",112,,,,FALSE,FALSE,0,0,"toddler ovariancancer",,"sni.ps/vjv","https://t.co/OiVYyVqZ1l","http://sni.ps/vjv",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LSNewsSpot/status/1103469142424793088","Lake Stevens News","Lake Stevens, WA","Lake Stevens News Spot is YOUR independent news source in Lake Stevens. Local , unfiltered and all in one spot. #followus On #Instagram @SethPilkey","https://t.co/lOQtMGfSvc",FALSE,2898,1737,60,13376,4912,2012-03-21 02:46:39,FALSE,"https://t.co/lOQtMGfSvc","https://www.facebook.com/LSNEWSSPOT","en","https://pbs.twimg.com/profile_banners/531861595/1418953260","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1920459342/setherz-LakeStevensNewsSpot-weblogO_normal.jpg",,
"x462364454","x1103468358945652736",2019-03-07 01:32:12,"arollickingcrew","told a bunch of ppl 26 isn’t old. now my other knee is in pain, I’m running a fever, and my throat’s been hurting for two days 🙃","Twitter for iPhone",128,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arollickingcrew/status/1103468358945652736","Eric","Washtenaw County","your friendly local socialist shit-stirrer","https://t.co/issRDHZtiQ",FALSE,205,569,7,2997,3433,2012-01-12 21:47:55,FALSE,"https://t.co/issRDHZtiQ","http://dsausa.org/join","en","https://pbs.twimg.com/profile_banners/462364454/1485831826","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/896055131724161025/hmHEnAQh_normal.jpg",,
"x356938820","x1103465826051600385",2019-03-07 01:22:08,"ibetomi","My body has been extremely cold for a whole week. I’ve been wearing layers for days. I’m not feverish or anything. Just some fatigue.","Twitter for iPhone",133,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ibetomi/status/1103465826051600385","Tommy Dinh","Oklahoma","—— ig: ibetomi -- The sun watches what I do. But the moon knows all my secrets.",,FALSE,215,493,8,2103,4949,2011-08-17 16:04:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/356938820/1524269616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/987484454338875393/jD1jEGIh_normal.jpg",,
"x979824790495100929","x1103465190341918720",2019-03-07 01:19:37,"BotSmig","feverish :JO: session?","SmigBot",22,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BotSmig/status/1103465190341918720","Smig Bot","Minneapolis, MN","I'm giving everyone a little Smig action when they need it most.",,FALSE,17,20,1,1982,173,2018-03-30 20:56:49,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/980837548464398337/wiFHcJ8T_normal.jpg",,
