"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x3299868980","x1102079606184656896",2019-03-03 05:33:48,"schwinnin","Well now a lot more ppl than I though would know I have the flu do...","Twitter for Android",69,"x1101893173725532161","x3299868980","schwinnin",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/schwinnin/status/1102079606184656896","Mason🔸","United States","SHHS '19",,FALSE,74,37,4,143,1027,2015-07-28 20:39:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3299868980/1536807376","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1037171876806553601/iKtrsPLa_normal.jpg",,
"x155406041","x1102079334246961152",2019-03-03 05:32:43,"crackbillionair","I would never smoke crack, bro. Just a lil 🦚 but I have the flu RN. Raincheck. https://t.co/DB6GlUHxjF","Twitter for iPhone",78,,,,TRUE,FALSE,0,0,,,"twitter.com/brobott/status…","https://t.co/DB6GlUHxjF","https://twitter.com/brobott/status/1102077618147545089",,,,,,,,,,,"en","x1102077618147545089","I want to smoke crack at noon tomorrow with @crackbillionair",2019-03-03 05:25:54,"Twitter for iPhone",0,0,"x62447508","bRoBOTT","WCB",560,1008,4725,"New York, NY","",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/crackbillionair/status/1102079334246961152","Crackbillionair","NYC","YOU are the hope of humanity!--John Gardner #stonernation #legalizecannabis #legalizeit #techhouse #house #7400  #NYR #STORMSUPPORT #SJUBB #tennis #Knicks","https://t.co/FlyTCoYw1o",FALSE,2374,3005,51,19307,19729,2010-06-14 02:01:52,FALSE,"https://t.co/FlyTCoYw1o","http://crackbillionair.wordpress.com","en","https://pbs.twimg.com/profile_banners/155406041/1367199311","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3589043819/e8a7a3b980b6dd59bac79d6dd07f3b38_normal.jpeg",,
"x912149263","x1102079313581666305",2019-03-03 05:32:38,"ChrissieAPeters","@Ilovecats8 @wallaby_fan I have the flu, but otherwise, I'm great. How's Rio?","Twitter for Android",52,"x1101997406856642560","x800815501","Ilovecats8",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x800815501 x629595853","Ilovecats8 wallaby_fan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChrissieAPeters/status/1102079313581666305","Chrissie A. Peters","Bristol, TN","I live in Bristol, TN with my husband and feline children. I'm a writer, music lover, road-tripper, Duranie, and more.","https://t.co/PndvrENCMh",FALSE,562,600,12,12325,15332,2012-10-29 10:01:48,FALSE,"https://t.co/PndvrENCMh","https://www.facebook.com/Chrissies-DURAN-DURAN-Items-for-Sale-145671162799431","en","https://pbs.twimg.com/profile_banners/912149263/1538017615","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1045147719004823552/vLJ-_ut6_normal.jpg",,
"x820653590343729152","x1102075539362324480",2019-03-03 05:17:38,"daddyluvsmma","@TWooodley Enjoy ur after party. dam man did u have the flu?","Twitter for Android",49,"x1101721773580509185","x110340239","TWooodley",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x110340239","TWooodley","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/daddyluvsmma/status/1102075539362324480","Hector Luvs MMA","Atlantic City, NJ","Names Hector Baez Jr Black belt in Japanese karate, law enforcement officer, X Marine, personal trainer , DJ, singer, husband, LDS priesthood holder n father",,FALSE,41,174,0,1534,941,2017-01-15 15:27:17,FALSE,,,"en","https://pbs.twimg.com/profile_banners/820653590343729152/1484506869",,"http://pbs.twimg.com/profile_images/1049861816963207168/modw_dQQ_normal.jpg",,
"x3077776423","x1102073560044978179",2019-03-03 05:09:46,"babybred_","@trickyduncan Someone jokingly speculated that he may have the flu. But honestly that doesn’t seem crazy at this point. 😂😂","Twitter for iPhone",108,"x1102073247649185797","x144759717","trickyduncan",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x144759717","trickyduncan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/babybred_/status/1102073560044978179","Austin 🇨🇴","California, USA","Nuthin but luvin 🤙🏼 | tbh I just talk about sports",,FALSE,653,584,2,12793,30544,2015-03-13 18:46:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3077776423/1541957079","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1080942487554863104/97TO90Ey_normal.jpg",,
"x634658219","x1102072841208586240",2019-03-03 05:06:55,"DrJCTally","Having the flu ain't know joke. All my life never ever had the flu before.","Facebook",74,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrJCTally/status/1102072841208586240","Apostle Janet Clary","Tallahassee, FL","Janet is a mother, grandmother, great grandmother, business woman, Dean of school. Janet love  life and people. Awake, Arise and Accomplish!","http://t.co/gc4ZgTjZfA",FALSE,89,152,1,16360,8,2012-07-13 15:39:05,FALSE,"http://t.co/gc4ZgTjZfA","http://www.janetclaryministries.org","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",,
"x4221299685","x1102072840667443201",2019-03-03 05:06:55,"GfromStaeFarm","@nikki_c_lane @41st_side_718 Saw a tweet about Woodley having the flu as well. Rumor has it 🤷🏾‍♀️","Twitter for iPhone",68,"x1102072547691028481","x1005497096596647936","nikki_c_lane",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1005497096596647936 x742335816844906496","nikki_c_lane 41st_side_718","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GfromStaeFarm/status/1102072840667443201","GfromStateFarm 🇭🇹","Brooklyn, NY","Simple yet Complex. Pro black, Pro Woman, GAY, with #Travel fever. Anddddd I am quite the MMA enthusiast with no DAMN filter with You've been warned. Good luck!",,FALSE,897,781,60,36731,49876,2015-11-18 21:54:56,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4221299685/1449888083","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1094388691785654272/uU3K95lZ_normal.jpg",,
"x713967740629884928","x1102069721799655424",2019-03-03 04:54:31,"brumblesmagee","@HoagML playing like we have the flu","Twitter for Android",28,"x1102069058374053889","x314783318","HoagML",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x314783318","HoagML","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brumblesmagee/status/1102069721799655424","Brad Schultz","Pasco, WA","professional mustache grower",,FALSE,285,1227,0,4795,51983,2016-03-27 05:55:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/713967740629884928/1530409318",,"http://pbs.twimg.com/profile_images/713970113557438464/TfKgjvTz_normal.jpg",,
"x996109710767030274","x1102067744101597185",2019-03-03 04:46:40,"Jennife61533767","@NHL @Holts170 Extra, no, just makes it rain &amp; flow. That's our #Holtbeast, we love him, so please respect the flow. Yes, I'm late, but have the flu, just catching up","Twitter Web App",155,"x1101838337105690624","x50004938","NHL",FALSE,FALSE,0,0,"Holtbeast",,,,,,,,,,,,,"x50004938 x399147540","NHL Holts170","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jennife61533767/status/1102067744101597185","JennyWren","Fredericksburg, VA","Mother of 3, Grandma/YaYa to 4, DC Sports teams, #LGM & yes @Capitals are 2018 Stanley Cup Champions",,FALSE,276,350,0,4073,36396,2018-05-14 19:27:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/996109710767030274/1534036898",,"http://pbs.twimg.com/profile_images/999508709079371776/fyJFx8x4_normal.png",,
"x996109710767030274","x1102058470579286016",2019-03-03 04:09:49,"Jennife61533767","@REDROCKER671 @Capitals @NoVa_Caps @capschick @Aknox49 @Shawnimal67 @StephieBaxter @bluliner98 Have the flu, didn't they won until this afternoon, can't celebrate, but I'm happy","Twitter Web App",82,"x1101875358205464581","x999374381745934342","REDROCKER671",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x999374381745934342 x14801539 x2537718969 x19505436 x4049134935 x1950120498 x24375060 x2938988339","REDROCKER671 Capitals NoVa_Caps capschick Aknox49 Shawnimal67 StephieBaxter bluliner98","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jennife61533767/status/1102058470579286016","JennyWren","Fredericksburg, VA","Mother of 3, Grandma/YaYa to 4, DC Sports teams, #LGM & yes @Capitals are 2018 Stanley Cup Champions",,FALSE,276,350,0,4073,36396,2018-05-14 19:27:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/996109710767030274/1534036898",,"http://pbs.twimg.com/profile_images/999508709079371776/fyJFx8x4_normal.png",,
